GLOBALEVENTID,SQLDATE,ActionGeo_FullName,EventCode,GoldsteinScale,NumArticles,AvgTone,SOURCEURL,City,Date
1262740394.0,20250912.0,"Warsaw, (PL67), Poland",14.0,0.0,6,-2.0746887966805,,Warsaw,
1262749664.0,20250912.0,"Warsaw, (PL67), Poland",120.0,-4.0,4,-3.24334864723598,,Warsaw,
1262840688.0,20250912.0,"Warsaw, (PL67), Poland",10.0,0.0,4,-4.80824876924162,,Warsaw,
1262869935.0,20250912.0,"Warsaw, (PL67), Poland",190.0,-10.0,2,-1.40597539543058,,Warsaw,
1262716018.0,20250912.0,"Warsaw, (PL67), Poland",20.0,3.0,1,-2.41758241758242,,Warsaw,
1262812166.0,20250912.0,"Warsaw, (PL67), Poland",40.0,1.0,30,-3.59572400388727,,Warsaw,
1262877120.0,20250912.0,"Warsaw, (PL67), Poland",20.0,3.0,2,-2.26244343891403,,Warsaw,
1262837430.0,20250912.0,"Warsaw, (PL67), Poland",13.0,0.4,16,-3.41717663544448,,Warsaw,
1262837045.0,20250912.0,"Warsaw, (PL67), Poland",14.0,0.0,7,-3.41717663544448,,Warsaw,
1262815942.0,20250912.0,"Warsaw, (PL67), Poland",42.0,1.9,66,-4.34782608695653,,Warsaw,
1262758661.0,20250912.0,"Warsaw, (PL67), Poland",193.0,-10.0,2,-3.91111111111111,,Warsaw,
1262730926.0,20250912.0,"Warsaw, (PL67), Poland",172.0,-5.0,2,-2.68948655256724,,Warsaw,
1262697912.0,20250912.0,"Warsaw, (PL67), Poland",43.0,2.8,1,-2.02898550724637,,Warsaw,
1262697910.0,20250912.0,"Warsaw, (PL67), Poland",43.0,2.8,1,-2.02898550724637,,Warsaw,
1262686779.0,20250912.0,"Warsaw, (PL67), Poland",40.0,1.0,6,-2.82967365067481,,Warsaw,
1262862548.0,20250912.0,"Warsaw, (PL67), Poland",30.0,4.0,1,0.0,,Warsaw,
1262757767.0,20250912.0,"Warsaw, (PL67), Poland",190.0,-10.0,2,-5.96774193548387,,Warsaw,
1262757765.0,20250912.0,"Warsaw, (PL67), Poland",172.0,-5.0,2,-5.96774193548387,,Warsaw,
1262757763.0,20250912.0,"Warsaw, (PL67), Poland",40.0,1.0,2,-5.96774193548387,,Warsaw,
1262846938.0,20250912.0,"Warsaw, (PL67), Poland",14.0,0.0,1,-3.38600451467268,,Warsaw,
1262837151.0,20250912.0,"Warsaw, (PL67), Poland",42.0,1.9,9,-4.74376360283793,,Warsaw,
1262837107.0,20250912.0,"Warsaw, (PL67), Poland",43.0,2.8,9,-4.74376360283793,,Warsaw,
1262834451.0,20250912.0,"Warsaw, (PL67), Poland",40.0,1.0,2,-4.74860335195531,,Warsaw,
1262827319.0,20250912.0,"Warsaw, (PL67), Poland",20.0,3.0,1,-5.6,,Warsaw,
1262814668.0,20250912.0,"Warsaw, (PL67), Poland",46.0,7.0,1,-4.11946446961895,,Warsaw,
1262814498.0,20250912.0,"Warsaw, (PL67), Poland",36.0,4.0,1,-4.11946446961895,,Warsaw,
1262791364.0,20250912.0,"Warsaw, (PL67), Poland",138.0,-7.0,2,-9.19220055710302,,Warsaw,
1262784962.0,20250912.0,"Warsaw, (PL67), Poland",172.0,-5.0,1,-5.68862275449102,,Warsaw,
1262846933.0,20250912.0,"Warsaw, (PL67), Poland",20.0,3.0,12,-2.56994809442549,,Warsaw,
1262751864.0,20250912.0,"Warsaw, (PL67), Poland",42.0,1.9,2,-5.42540073982737,,Warsaw,
1262746518.0,20250912.0,"Warsaw, (PL67), Poland",40.0,1.0,3,-5.83333333333333,,Warsaw,
1262736724.0,20250912.0,"Warsaw, (PL67), Poland",36.0,4.0,6,-5.02143758809652,,Warsaw,
1262736723.0,20250912.0,"Warsaw, (PL67), Poland",36.0,4.0,3,-5.02143758809652,,Warsaw,
1262734897.0,20250912.0,"Warsaw, (PL67), Poland",51.0,3.4,6,-1.77439797211661,,Warsaw,
1262734680.0,20250912.0,"Warsaw, (PL67), Poland",40.0,1.0,2,-1.77439797211661,,Warsaw,
1262838877.0,20250912.0,"Warsaw, (PL67), Poland",111.0,-2.0,8,-6.70731707317073,,Warsaw,
1262839179.0,20250912.0,"Warsaw, (PL67), Poland",111.0,-2.0,8,-6.70731707317073,,Warsaw,
1262686787.0,20250912.0,"Warsaw, (PL67), Poland",16.0,-2.0,14,-10.4957558070837,,Warsaw,
1262683491.0,20250912.0,"Warsaw, (PL67), Poland",112.0,-2.0,48,-10.4865158597342,,Warsaw,
1262878793.0,20250912.0,"Warsaw, (PL67), Poland",20.0,3.0,1,-3.1055900621118,,Warsaw,
1262835608.0,20250912.0,"Warsaw, (PL67), Poland",193.0,-10.0,3,-0.25510204081633,,Warsaw,
1262680770.0,20250912.0,"Warsaw, (PL67), Poland",36.0,4.0,36,-4.95455521363658,,Warsaw,
1262758100.0,20250912.0,"Warsaw, (PL67), Poland",110.0,-2.0,10,-3.91111111111111,,Warsaw,
1262749747.0,20250912.0,"Warsaw, (PL67), Poland",111.0,-2.0,1,-3.21543408360129,,Warsaw,
1262776668.0,20250912.0,"Warsaw, (PL67), Poland",60.0,6.0,7,-4.01785714285715,,Warsaw,
1262721224.0,20250912.0,"Warsaw, (PL67), Poland",40.0,1.0,10,-5.45454545454546,,Warsaw,
1262716021.0,20250912.0,"Warsaw, (PL67), Poland",51.0,3.4,4,-6.43474731789949,,Warsaw,
1262701132.0,20250912.0,"Warsaw, (PL67), Poland",40.0,1.0,15,-2.89507628085521,,Warsaw,
1262700534.0,20250912.0,"Warsaw, (PL67), Poland",40.0,1.0,1,-2.11764705882353,,Warsaw,
1262697480.0,20250912.0,"Warsaw, (PL67), Poland",14.0,0.0,3,-2.04088571550002,,Warsaw,
1262693077.0,20250912.0,"Warsaw, (PL67), Poland",150.0,-7.2,14,-5.47483766233766,,Warsaw,
1262686798.0,20250912.0,"Warsaw, (PL67), Poland",172.0,-5.0,44,-4.18774114275014,,Warsaw,
1262693074.0,20250912.0,"Warsaw, (PL67), Poland",51.0,3.4,2,-4.41558441558441,,Warsaw,
1262686795.0,20250912.0,"Warsaw, (PL67), Poland",110.0,-2.0,6,-2.82967365067481,,Warsaw,
1262686793.0,20250912.0,"Warsaw, (PL67), Poland",51.0,3.4,24,-2.82967365067481,,Warsaw,
1262686437.0,20250912.0,"Warsaw, (PL67), Poland",110.0,-2.0,6,-2.82967365067481,,Warsaw,
1262707549.0,20250912.0,"Warsaw, (PL67), Poland",190.0,-10.0,2,-7.4308300395257,,Warsaw,
1262814056.0,20250912.0,"Warsaw, (PL67), Poland",36.0,4.0,4,-4.11946446961895,,Warsaw,
1262814053.0,20250912.0,"Warsaw, (PL67), Poland",36.0,4.0,1,-4.11946446961895,,Warsaw,
1262741055.0,20250912.0,"Warsaw, (PL67), Poland",40.0,1.0,8,-5.48383860018795,,Warsaw,
1262741058.0,20250912.0,"Warsaw, (PL67), Poland",40.0,1.0,4,-5.48383860018795,,Warsaw,
1262741014.0,20250912.0,"Warsaw, (PL67), Poland",40.0,1.0,4,-5.48383860018795,,Warsaw,
1262735793.0,20250912.0,"Warsaw, (PL67), Poland",40.0,1.0,4,-3.50877192982456,,Warsaw,
1262735792.0,20250912.0,"Warsaw, (PL67), Poland",36.0,4.0,5,-3.50877192982456,,Warsaw,
1262686371.0,20250912.0,"Warsaw, (PL67), Poland",40.0,1.0,15,-2.82967365067481,,Warsaw,
1262686177.0,20250912.0,"Warsaw, (PL67), Poland",40.0,1.0,15,-2.82967365067481,,Warsaw,
1262686064.0,20250912.0,"Warsaw, (PL67), Poland",40.0,1.0,15,-2.82967365067481,,Warsaw,
1262878792.0,20250912.0,"Warsaw, (PL67), Poland",161.0,-4.0,2,-4.09836065573771,,Warsaw,
1262679243.0,20250912.0,"Warsaw, (PL67), Poland",190.0,-10.0,7,-3.039427265034,,Warsaw,
1262876815.0,20250912.0,"Warsaw, (PL67), Poland",20.0,3.0,8,-4.82691974864653,,Warsaw,
1262875209.0,20250912.0,"Warsaw, (PL67), Poland",40.0,1.0,6,-4.27426536064114,,Warsaw,
1262862148.0,20250912.0,"Warsaw, (PL67), Poland",112.0,-2.0,2,-6.39097744360902,,Warsaw,
1262854150.0,20250912.0,"Warsaw, (PL67), Poland",111.0,-2.0,1,-3.62473347547974,,Warsaw,
1262846935.0,20250912.0,"Warsaw, (PL67), Poland",192.0,-9.5,1,-3.38600451467268,,Warsaw,
1262844793.0,20250912.0,"Warsaw, (PL67), Poland",192.0,-9.5,1,-2.54237288135593,,Warsaw,
1262841642.0,20250912.0,"Warsaw, (PL67), Poland",192.0,-9.5,2,-3.94349571102542,,Warsaw,
1262841727.0,20250912.0,"Warsaw, (PL67), Poland",110.0,-2.0,12,-2.20798848202467,,Warsaw,
1262841638.0,20250912.0,"Warsaw, (PL67), Poland",110.0,-2.0,2,-3.94349571102542,,Warsaw,
1262841552.0,20250912.0,"Warsaw, (PL67), Poland",10.0,0.0,2,-3.91752577319588,,Warsaw,
1262841317.0,20250912.0,"Warsaw, (PL67), Poland",20.0,3.0,8,-4.91493383742911,,Warsaw,
1262841100.0,20250912.0,"Warsaw, (PL67), Poland",46.0,7.0,2,-3.94349571102542,,Warsaw,
1262840913.0,20250912.0,"Warsaw, (PL67), Poland",10.0,0.0,6,-3.94349571102542,,Warsaw,
1262839257.0,20250912.0,"Warsaw, (PL67), Poland",42.0,1.9,1,-6.70731707317073,,Warsaw,
1262839177.0,20250912.0,"Warsaw, (PL67), Poland",43.0,2.8,1,-6.70731707317073,,Warsaw,
1262840895.0,20250912.0,"Warsaw, (PL67), Poland",10.0,0.0,2,-3.94349571102542,,Warsaw,
1262838930.0,20250912.0,"Warsaw, (PL67), Poland",150.0,-7.2,4,-3.90062520897707,,Warsaw,
1262837150.0,20250912.0,"Warsaw, (PL67), Poland",42.0,1.9,9,-4.74376360283793,,Warsaw,
1262821504.0,20250912.0,"Warsaw, (PL67), Poland",74.0,8.5,1,-3.27126321087066,,Warsaw,
1262814502.0,20250912.0,"Warsaw, (PL67), Poland",120.0,-4.0,2,-4.11946446961895,,Warsaw,
1262814487.0,20250912.0,"Warsaw, (PL67), Poland",36.0,4.0,2,-4.11946446961895,,Warsaw,
1262814127.0,20250912.0,"Warsaw, (PL67), Poland",192.0,-9.5,1,-4.11946446961895,,Warsaw,
1262814055.0,20250912.0,"Warsaw, (PL67), Poland",36.0,4.0,2,-4.11946446961895,,Warsaw,
1262814126.0,20250912.0,"Warsaw, (PL67), Poland",40.0,1.0,1,-4.11946446961895,,Warsaw,
1262811794.0,20250912.0,"Warsaw, (PL67), Poland",42.0,1.9,24,-3.59572400388727,,Warsaw,
1262806995.0,20250912.0,"Warsaw, (PL67), Poland",20.0,3.0,131,-5.12234175257957,,Warsaw,
1262806482.0,20250912.0,"Warsaw, (PL67), Poland",125.0,-5.0,264,-5.12037227935576,,Warsaw,
1262804592.0,20250912.0,"Warsaw, (PL67), Poland",40.0,1.0,2,-5.83596214511041,,Warsaw,
1262791365.0,20250912.0,"Warsaw, (PL67), Poland",120.0,-4.0,4,-5.04807692307693,,Warsaw,
1262776724.0,20250912.0,"Warsaw, (PL67), Poland",112.0,-2.0,6,-8.13008130081301,,Warsaw,
1262776669.0,20250912.0,"Warsaw, (PL67), Poland",112.0,-2.0,2,-9.23076923076926,,Warsaw,
1262776666.0,20250912.0,"Warsaw, (PL67), Poland",128.0,-5.0,3,-5.33902424095462,,Warsaw,
1262769076.0,20250912.0,"Warsaw, (PL67), Poland",195.0,-10.0,1,-4.43037974683544,,Warsaw,
1262769063.0,20250912.0,"Warsaw, (PL67), Poland",193.0,-10.0,48,-4.19972050122424,,Warsaw,
1262769062.0,20250912.0,"Warsaw, (PL67), Poland",193.0,-10.0,2,-4.43037974683544,,Warsaw,
1262769060.0,20250912.0,"Warsaw, (PL67), Poland",46.0,7.0,98,-4.19972050122424,,Warsaw,
1262769058.0,20250912.0,"Warsaw, (PL67), Poland",40.0,1.0,100,-4.19972050122424,,Warsaw,
1262765561.0,20250912.0,"Warsaw, (PL67), Poland",90.0,-2.0,2,-4.62833099579243,,Warsaw,
1262765555.0,20250912.0,"Warsaw, (PL67), Poland",42.0,1.9,2,-4.62833099579243,,Warsaw,
1262765086.0,20250912.0,"Warsaw, (PL67), Poland",90.0,-2.0,2,-4.62833099579243,,Warsaw,
1262765082.0,20250912.0,"Warsaw, (PL67), Poland",42.0,1.9,2,-4.62833099579243,,Warsaw,
1262764920.0,20250912.0,"Warsaw, (PL67), Poland",195.0,-10.0,16,-4.08090644077675,,Warsaw,
1262760985.0,20250912.0,"Warsaw, (PL67), Poland",194.0,-10.0,2,-4.90620490620491,,Warsaw,
1262758565.0,20250912.0,"Warsaw, (PL67), Poland",32.0,4.5,2,-2.05267234701781,,Warsaw,
1262758244.0,20250912.0,"Warsaw, (PL67), Poland",193.0,-10.0,1,-5.96774193548387,,Warsaw,
1262758198.0,20250912.0,"Warsaw, (PL67), Poland",20.0,3.0,2,-5.96774193548387,,Warsaw,
1262749611.0,20250912.0,"Warsaw, (PL67), Poland",154.0,-7.2,19,-3.98929577210755,,Warsaw,
1262749584.0,20250912.0,"Warsaw, (PL67), Poland",1721.0,-5.0,1,-3.21543408360129,,Warsaw,
1262747520.0,20250912.0,"Warsaw, (PL67), Poland",120.0,-4.0,1,-3.81383322559793,,Warsaw,
1262747518.0,20250912.0,"Warsaw, (PL67), Poland",120.0,-4.0,11,-3.56343619539688,,Warsaw,
1262747489.0,20250912.0,"Warsaw, (PL67), Poland",334.0,6.0,1,-3.81383322559793,,Warsaw,
1262740839.0,20250912.0,"Warsaw, (PL67), Poland",130.0,-4.4,3,-7.1356783919598,,Warsaw,
1262740837.0,20250912.0,"Warsaw, (PL67), Poland",20.0,3.0,3,-7.1356783919598,,Warsaw,
1262740816.0,20250912.0,"Warsaw, (PL67), Poland",20.0,3.0,8,-5.02521072886358,,Warsaw,
1262736749.0,20250912.0,"Warsaw, (PL67), Poland",111.0,-2.0,10,-3.50877192982456,,Warsaw,
1262730930.0,20250912.0,"Warsaw, (PL67), Poland",40.0,1.0,10,-6.45102425241346,,Warsaw,
1262728566.0,20250912.0,"Warsaw, (PL67), Poland",190.0,-10.0,5,-5.6917403248925,,Warsaw,
1262728564.0,20250912.0,"Warsaw, (PL67), Poland",130.0,-4.4,8,-6.73554105933393,,Warsaw,
1262716025.0,20250912.0,"Warsaw, (PL67), Poland",190.0,-10.0,1,-6.53409090909091,,Warsaw,
1262716023.0,20250912.0,"Warsaw, (PL67), Poland",130.0,-4.4,5,-6.43474731789949,,Warsaw,
1262715761.0,20250912.0,"Warsaw, (PL67), Poland",190.0,-10.0,4,-6.43474731789949,,Warsaw,
1262715759.0,20250912.0,"Warsaw, (PL67), Poland",130.0,-4.4,13,-6.43474731789949,,Warsaw,
1262695265.0,20250912.0,"Warsaw, (PL67), Poland",172.0,-5.0,2,-2.21434898139946,,Warsaw,
1262695256.0,20250912.0,"Warsaw, (PL67), Poland",172.0,-5.0,2,-2.21434898139946,,Warsaw,
1262688688.0,20250912.0,"Warsaw, (PL67), Poland",128.0,-5.0,2,-5.57768924302789,,Warsaw,
1262688623.0,20250912.0,"Warsaw, (PL67), Poland",111.0,-2.0,18,-4.32499038684275,,Warsaw,
1262688322.0,20250912.0,"Warsaw, (PL67), Poland",111.0,-2.0,8,-5.57768924302789,,Warsaw,
1262683492.0,20250912.0,"Warsaw, (PL67), Poland",112.0,-2.0,16,-10.4865158597342,,Warsaw,
1262680848.0,20250912.0,"Warsaw, (PL67), Poland",72.0,8.3,4,-2.95493127142093,,Warsaw,
1262680759.0,20250912.0,"Warsaw, (PL67), Poland",193.0,-10.0,5,-5.12852223215815,,Warsaw,
1262849313.0,20250912.0,"Warsaw, (PL67), Poland",40.0,1.0,3,-2.92792792792792,,Warsaw,
1262816770.0,20250912.0,"Warsaw, (PL67), Poland",190.0,-10.0,8,-1.70648464163823,,Warsaw,
1262765682.0,20250912.0,"Warsaw, (PL67), Poland",154.0,-7.2,4,-4.08090644077675,,Warsaw,
1262764919.0,20250912.0,"Warsaw, (PL67), Poland",195.0,-10.0,2,-4.04234841193456,,Warsaw,
1262749609.0,20250912.0,"Warsaw, (PL67), Poland",120.0,-4.0,6,-3.21543408360129,,Warsaw,
1262749605.0,20250912.0,"Warsaw, (PL67), Poland",1123.0,-2.0,6,-3.21543408360129,,Warsaw,
1262749598.0,20250912.0,"Warsaw, (PL67), Poland",20.0,3.0,2,-3.21543408360129,,Warsaw,
1262749594.0,20250912.0,"Warsaw, (PL67), Poland",14.0,0.0,6,-3.21543408360129,,Warsaw,
1262749592.0,20250912.0,"Warsaw, (PL67), Poland",14.0,0.0,2,-3.21543408360129,,Warsaw,
1262862769.0,20250912.0,"Warsaw, (PL67), Poland",111.0,-2.0,1,0.0,,Warsaw,
1262835521.0,20250912.0,"Warsaw, (PL67), Poland",110.0,-2.0,1,-2.45700245700246,,Warsaw,
1262835420.0,20250912.0,"Warsaw, (PL67), Poland",10.0,0.0,4,-2.45700245700246,,Warsaw,
1262832367.0,20250912.0,"Warsaw, (PL67), Poland",110.0,-2.0,4,-2.6981144514768,,Warsaw,
1262791373.0,20250912.0,"Warsaw, (PL67), Poland",40.0,1.0,2,-1.06382978723404,,Warsaw,
1262790535.0,20250912.0,"Warsaw, (PL67), Poland",40.0,1.0,1,-1.06382978723404,,Warsaw,
1262779207.0,20250912.0,"Warsaw, (PL67), Poland",16.0,-2.0,1,-10.8695652173913,,Warsaw,
1262779206.0,20250912.0,"Warsaw, (PL67), Poland",14.0,0.0,1,-10.8695652173913,,Warsaw,
1262693569.0,20250912.0,"Warsaw, (PL67), Poland",193.0,-10.0,1,-6.63265306122449,,Warsaw,
1262749625.0,20250912.0,"Warsaw, (PL67), Poland",120.0,-4.0,4,-2.60869565217391,,Warsaw,
1262748770.0,20250912.0,"Warsaw, (PL67), Poland",40.0,1.0,1,-2.60869565217391,,Warsaw,
1262734749.0,20250912.0,"Warsaw, (PL67), Poland",192.0,-9.5,2,-1.77439797211661,,Warsaw,
1262734681.0,20250912.0,"Warsaw, (PL67), Poland",40.0,1.0,1,-1.77439797211661,,Warsaw,
1262758241.0,20250912.0,"Warsaw, (PL67), Poland",193.0,-10.0,1,-5.96774193548387,,Warsaw,
1262747420.0,20250912.0,"Warsaw, (PL67), Poland",111.0,-2.0,4,-5.83333333333333,,Warsaw,
1262747418.0,20250912.0,"Warsaw, (PL67), Poland",10.0,0.0,4,-5.83333333333333,,Warsaw,
1262878851.0,20250912.0,"Warsaw, (PL67), Poland",112.0,-2.0,3,-3.1055900621118,,Warsaw,
1262878785.0,20250912.0,"Warsaw, (PL67), Poland",10.0,0.0,2,-3.1055900621118,,Warsaw,
1262878293.0,20250912.0,"Warsaw, (PL67), Poland",193.0,-10.0,2,-3.1055900621118,,Warsaw,
1262878292.0,20250912.0,"Warsaw, (PL67), Poland",193.0,-10.0,2,-3.1055900621118,,Warsaw,
1262877123.0,20250912.0,"Warsaw, (PL67), Poland",20.0,3.0,4,-4.82691974864653,,Warsaw,
1262877122.0,20250912.0,"Warsaw, (PL67), Poland",120.0,-4.0,4,-4.82691974864653,,Warsaw,
1262872621.0,20250912.0,"Warsaw, (PL67), Poland",84.0,7.0,3,-2.01342281879195,,Warsaw,
1262870664.0,20250912.0,"Warsaw, (PL67), Poland",46.0,7.0,6,1.16731517509727,,Warsaw,
1262869649.0,20250912.0,"Warsaw, (PL67), Poland",36.0,4.0,1,-1.40597539543058,,Warsaw,
1262868540.0,20250912.0,"Warsaw, (PL67), Poland",13.0,0.4,2,-4.28816466552315,,Warsaw,
1262868538.0,20250912.0,"Warsaw, (PL67), Poland",120.0,-4.0,2,-4.28816466552315,,Warsaw,
1262867125.0,20250912.0,"Warsaw, (PL67), Poland",112.0,-2.0,12,-3.8135593220339,,Warsaw,
1262867122.0,20250912.0,"Warsaw, (PL67), Poland",16.0,-2.0,12,-3.8135593220339,,Warsaw,
1262867075.0,20250912.0,"Warsaw, (PL67), Poland",172.0,-5.0,12,-3.8135593220339,,Warsaw,
1262866978.0,20250912.0,"Warsaw, (PL67), Poland",150.0,-7.2,4,-1.73716012084592,,Warsaw,
1262866785.0,20250912.0,"Warsaw, (PL67), Poland",70.0,7.0,12,-3.8135593220339,,Warsaw,
1262866270.0,20250912.0,"Warsaw, (PL67), Poland",130.0,-4.4,36,-3.8135593220339,,Warsaw,
1262865169.0,20250912.0,"Warsaw, (PL67), Poland",193.0,-10.0,2,-7.34463276836158,,Warsaw,
1262863002.0,20250912.0,"Warsaw, (PL67), Poland",193.0,-10.0,8,0.0,,Warsaw,
1262862952.0,20250912.0,"Warsaw, (PL67), Poland",30.0,4.0,2,0.0,,Warsaw,
1262862948.0,20250912.0,"Warsaw, (PL67), Poland",30.0,4.0,8,0.0,,Warsaw,
1262862547.0,20250912.0,"Warsaw, (PL67), Poland",30.0,4.0,1,0.0,,Warsaw,
1262861893.0,20250912.0,"Warsaw, (PL67), Poland",194.0,-10.0,10,-6.39097744360902,,Warsaw,
1262861501.0,20250912.0,"Warsaw, (PL67), Poland",10.0,0.0,16,-3.29538743951643,,Warsaw,
1262861500.0,20250912.0,"Warsaw, (PL67), Poland",10.0,0.0,22,-3.29538743951643,,Warsaw,
1262855036.0,20250912.0,"Warsaw, (PL67), Poland",40.0,1.0,1,-3.62158167036216,,Warsaw,
1262854148.0,20250912.0,"Warsaw, (PL67), Poland",51.0,3.4,3,-3.62473347547974,,Warsaw,
1262854029.0,20250912.0,"Warsaw, (PL67), Poland",10.0,0.0,1,-3.96946564885496,,Warsaw,
1262853745.0,20250912.0,"Warsaw, (PL67), Poland",40.0,1.0,10,-1.79487179487179,,Warsaw,
1262851872.0,20250912.0,"Warsaw, (PL67), Poland",40.0,1.0,5,0.41152263374486,,Warsaw,
1262850711.0,20250912.0,"Warsaw, (PL67), Poland",112.0,-2.0,10,-5.3268765133172,,Warsaw,
1262850634.0,20250912.0,"Warsaw, (PL67), Poland",10.0,0.0,1,-2.71816881258942,,Warsaw,
1262732767.0,20250912.0,"Warsaw, (PL67), Poland",42.0,1.9,2,-2.05278592375367,,Warsaw,
1262850633.0,20250912.0,"Warsaw, (PL67), Poland",10.0,0.0,4,-2.71816881258942,,Warsaw,
1262849373.0,20250912.0,"Warsaw, (PL67), Poland",40.0,1.0,3,-2.92792792792792,,Warsaw,
1262844866.0,20250912.0,"Warsaw, (PL67), Poland",20.0,3.0,2,-4.9813200498132,,Warsaw,
1262844795.0,20250912.0,"Warsaw, (PL67), Poland",193.0,-10.0,3,-2.54237288135593,,Warsaw,
1262844790.0,20250912.0,"Warsaw, (PL67), Poland",193.0,-10.0,5,-4.9813200498132,,Warsaw,
1262844789.0,20250912.0,"Warsaw, (PL67), Poland",154.0,-7.2,5,-4.9813200498132,,Warsaw,
1262844785.0,20250912.0,"Warsaw, (PL67), Poland",111.0,-2.0,2,-2.95404814004377,,Warsaw,
1262844784.0,20250912.0,"Warsaw, (PL67), Poland",10.0,0.0,3,-2.95404814004377,,Warsaw,
1262844777.0,20250912.0,"Warsaw, (PL67), Poland",193.0,-10.0,2,-4.9813200498132,,Warsaw,
1262844776.0,20250912.0,"Warsaw, (PL67), Poland",154.0,-7.2,2,-4.9813200498132,,Warsaw,
1262844684.0,20250912.0,"Warsaw, (PL67), Poland",190.0,-10.0,10,-4.9813200498132,,Warsaw,
1262844464.0,20250912.0,"Warsaw, (PL67), Poland",10.0,0.0,3,-2.95404814004377,,Warsaw,
1262844172.0,20250912.0,"Warsaw, (PL67), Poland",193.0,-10.0,3,-4.9813200498132,,Warsaw,
1262844171.0,20250912.0,"Warsaw, (PL67), Poland",154.0,-7.2,3,-4.9813200498132,,Warsaw,
1262843724.0,20250912.0,"Warsaw, (PL67), Poland",130.0,-4.4,4,-2.95404814004377,,Warsaw,
1262841786.0,20250912.0,"Warsaw, (PL67), Poland",43.0,2.8,2,-3.94349571102542,,Warsaw,
1262841709.0,20250912.0,"Warsaw, (PL67), Poland",150.0,-7.2,15,-3.94349571102542,,Warsaw,
1262841641.0,20250912.0,"Warsaw, (PL67), Poland",139.0,-7.0,4,-2.20798848202467,,Warsaw,
1262841561.0,20250912.0,"Warsaw, (PL67), Poland",193.0,-10.0,1,-3.91752577319588,,Warsaw,
1262841542.0,20250912.0,"Warsaw, (PL67), Poland",13.0,0.4,4,-3.94349571102542,,Warsaw,
1262841297.0,20250912.0,"Warsaw, (PL67), Poland",46.0,7.0,16,-2.15191252627801,,Warsaw,
1262841295.0,20250912.0,"Warsaw, (PL67), Poland",40.0,1.0,16,-2.15191252627801,,Warsaw,
1262841292.0,20250912.0,"Warsaw, (PL67), Poland",36.0,4.0,12,-2.15191252627801,,Warsaw,
1262841088.0,20250912.0,"Warsaw, (PL67), Poland",42.0,1.9,2,-3.94349571102542,,Warsaw,
1262841017.0,20250912.0,"Warsaw, (PL67), Poland",60.0,6.0,8,-2.20798848202467,,Warsaw,
1262840897.0,20250912.0,"Warsaw, (PL67), Poland",20.0,3.0,4,-3.94349571102542,,Warsaw,
1262839222.0,20250912.0,"Warsaw, (PL67), Poland",193.0,-10.0,6,-6.70731707317073,,Warsaw,
1262839182.0,20250912.0,"Warsaw, (PL67), Poland",192.0,-9.5,6,-6.70731707317073,,Warsaw,
1262839180.0,20250912.0,"Warsaw, (PL67), Poland",111.0,-2.0,2,-6.70731707317073,,Warsaw,
1262839172.0,20250912.0,"Warsaw, (PL67), Poland",22.0,3.2,2,-3.90062520897707,,Warsaw,
1262839170.0,20250912.0,"Warsaw, (PL67), Poland",20.0,3.0,2,-3.90062520897707,,Warsaw,
1262839169.0,20250912.0,"Warsaw, (PL67), Poland",120.0,-4.0,3,-4.49131496434418,,Warsaw,
1262838937.0,20250912.0,"Warsaw, (PL67), Poland",150.0,-7.2,8,-3.90062520897707,,Warsaw,
1262838935.0,20250912.0,"Warsaw, (PL67), Poland",150.0,-7.2,8,-3.90062520897707,,Warsaw,
1262838931.0,20250912.0,"Warsaw, (PL67), Poland",150.0,-7.2,4,-3.90062520897707,,Warsaw,
1262838927.0,20250912.0,"Warsaw, (PL67), Poland",150.0,-7.2,8,-3.90062520897707,,Warsaw,
1262838878.0,20250912.0,"Warsaw, (PL67), Poland",111.0,-2.0,2,-6.70731707317073,,Warsaw,
1262838586.0,20250912.0,"Warsaw, (PL67), Poland",30.0,4.0,2,-4.67391304347826,,Warsaw,
1262837428.0,20250912.0,"Warsaw, (PL67), Poland",13.0,0.4,8,-3.41717663544448,,Warsaw,
1262837147.0,20250912.0,"Warsaw, (PL67), Poland",30.0,4.0,16,-3.41717663544448,,Warsaw,
1262837106.0,20250912.0,"Warsaw, (PL67), Poland",43.0,2.8,9,-4.74376360283793,,Warsaw,
1262837104.0,20250912.0,"Warsaw, (PL67), Poland",130.0,-4.4,26,-3.24221588462677,,Warsaw,
1262837043.0,20250912.0,"Warsaw, (PL67), Poland",20.0,3.0,22,-4.73709886465751,,Warsaw,
1262835595.0,20250912.0,"Warsaw, (PL67), Poland",112.0,-2.0,2,-4.58839406207827,,Warsaw,
1262835593.0,20250912.0,"Warsaw, (PL67), Poland",16.0,-2.0,2,-4.58839406207827,,Warsaw,
1262835527.0,20250912.0,"Warsaw, (PL67), Poland",112.0,-2.0,6,-0.25510204081633,,Warsaw,
1262835523.0,20250912.0,"Warsaw, (PL67), Poland",57.0,8.0,1,-0.25510204081633,,Warsaw,
1262835520.0,20250912.0,"Warsaw, (PL67), Poland",110.0,-2.0,1,-2.45700245700246,,Warsaw,
1262835519.0,20250912.0,"Warsaw, (PL67), Poland",112.0,-2.0,4,-0.25510204081633,,Warsaw,
1262835517.0,20250912.0,"Warsaw, (PL67), Poland",70.0,7.0,1,-0.25510204081633,,Warsaw,
